order_id,num_products,days_since_prior_order
2814789,7,6
2814816,16,2
2814822,11,9
2814829,1,0
2814833,40,5
2814846,1,28
2814867,9,2
2814868,7,4
2814874,16,7
2814881,4,3
2814889,11,6
2814891,12,12
2814892,19,6
2814893,11,0
2814894,7,0
2814896,6,2
2814905,2,30
2814908,17,20
2814909,26,0
2814911,2,24
2814912,9,30
2814918,5,2
2814919,11,7
2814924,13,0
2814935,5,1
2814943,5,4
2814950,1,30
2814973,18,20
2814988,5,22
2814993,16,7
2814997,7,7
2815006,6,3
2815013,11,7
2815015,2,8
2815018,24,23
2815022,6,20
2815026,2,11
2815028,14,18
2815068,14,6
2815072,4,7
2815077,12,2
2815081,2,3
2815092,20,0
2815093,12,7
2815100,7,0
2815108,1,0
2815120,5,7
2815127,14,3
2815134,3,12
2815136,5,4
2815142,11,20
2815144,5,3
2815150,3,5
2815159,1,30
2815163,6,4
2815167,19,23
2815175,22,12
2815176,15,30
2815181,28,15
2815185,12,15
2815187,6,30
2815194,7,0
2815195,10,22
2815196,2,6
2815198,8,7
2815209,3,30
2815213,11,19
2815214,1,4
2815225,6,30
2815232,4,6
2815234,6,4
2815238,17,16
2815252,3,7
2815254,6,8
2815270,3,6
2815272,1,2
2815275,3,0
2815276,9,5
2815287,7,8
2815301,4,19
2815320,11,3
2815330,12,27
2815331,15,15
2815346,6,5
2815351,4,4
2815356,32,12
2815375,14,0
2815376,20,9
2815379,18,9
2815387,1,0
2815391,2,2
2815394,9,30
2815414,21,5
2815423,16,30
2815424,2,6
2815427,18,0
2815433,4,1
2815455,8,30
2815462,3,12
2815468,4,9
2815470,12,3
2815476,4,10
2815479,15,7
2815482,3,10
2815485,4,7
2815499,10,6
2815500,4,4
2815510,3,13
2815518,2,30
2815542,6,12
2815544,8,4
2815564,17,17
2815566,13,8
2815571,3,10
2815597,2,0
2815598,7,13
2815602,3,17
2815611,14,6
2815618,11,22
2815626,12,2
2815633,7,30
2815634,3,2
2815643,14,14
2815668,11,6
2815674,4,2
2815703,8,3
2815705,1,16
2815708,25,3
2815711,7,0
2815716,17,7
2815730,5,4
2815736,16,4
2815776,5,0
2815792,2,4
2815821,22,7
2815826,2,6
2815828,9,6
2815852,15,2
2815865,7,10
2815877,7,3
2815888,8,4
2815892,25,6
2815893,3,0
2815898,6,13
2815903,9,21
2815915,1,5
2815922,13,28
2815924,22,15
2815943,5,0
2815964,5,30
2815967,6,4
2815969,8,6
2815995,19,5
2816005,8,26
2816009,6,5
2816013,8,4
2816015,9,5
2816017,9,7
2816025,10,30
2816026,3,2
2816027,9,13
2816051,5,28
2816055,32,18
2816063,18,6
2816070,3,0
2816075,10,8
2816097,4,28
2816098,9,9
2816109,29,14
2816111,7,6
2816114,27,4
2816122,1,2
2816136,9,6
2816139,8,10
2816160,13,8
2816161,1,30
2816169,2,3
2816178,4,0
2816184,11,16
2816185,23,13
2816188,30,5
2816198,2,20
2816200,18,14
2816223,2,1
2816224,14,25
2816229,8,6
2816232,33,6
2816247,16,8
2816249,9,12
2816253,6,30
2816262,8,6
2816269,3,2
2816279,6,30
2816285,4,8
2816289,9,8
2816294,19,1
2816302,5,21
2816303,7,2
2816310,9,4
2816323,16,6
2816341,9,0
2816345,6,9
2816350,27,3
2816356,3,1
2816360,14,3
2816371,21,6
2816378,15,2
2816379,10,30
2816386,7,12
2816396,14,7
2816398,13,7
2816400,27,26
2816404,8,20
2816408,8,0
2816412,2,6
2816414,5,3
2816415,17,4
2816429,4,15
2816439,12,2
2816440,10,11
2816443,5,14
2816451,1,4
2816457,3,10
2816464,2,26
2816472,3,5
2816478,12,17
2816482,18,30
2816520,10,4
2816521,12,6
2816522,9,0
2816524,10,3
2816540,17,8
2816562,12,8
2816581,8,7
2816583,2,2
2816586,9,5
2816595,8,2
2816596,13,6
2816599,14,7
2816612,6,0
2816619,2,6
2816630,17,7
2816640,18,9
2816641,12,16
2816643,12,3
2816646,2,7
2816667,3,4
2816670,11,9
2816671,17,5
2816678,9,10
2816685,5,30
2816704,9,2
2816720,2,10
2816724,12,30
2816732,4,6
2816736,8,5
2816754,11,5
2816757,5,2
2816765,14,1
2816770,5,16
2816772,9,15
2816776,7,1
2816798,5,29
2816800,38,7
2816821,11,5
2816836,19,6
2816841,15,0
2816845,13,2
2816858,6,9
2816865,4,3
2816871,12,3
2816872,2,7
2816882,6,20
2816883,16,4
2816888,19,6
2816899,7,30
2816902,8,4
2816903,10,30
2816915,18,0
2816934,10,8
2816936,16,6
2816940,5,1
2816956,9,4
2816982,21,0
2816984,6,3
2816986,9,3
2816987,5,25
2816988,9,5
2816996,11,5
2817001,3,30
2817004,4,28
2817010,10,26
2817012,13,18
2817033,1,2
2817041,12,9
2817046,12,0
2817047,15,0
2817064,6,12
2817065,1,5
2817081,9,6
2817083,15,12
2817092,16,15
2817103,7,13
2817117,11,0
2817129,5,6
2817154,9,1
2817162,15,20
2817167,13,5
2817169,2,30
2817188,11,6
2817192,1,0
2817196,4,2
2817197,6,19
2817200,1,19
2817221,9,7
2817255,34,3
2817258,19,6
2817261,1,5
2817263,4,9
2817278,17,6
2817281,11,7
2817289,17,3
2817303,14,9
2817310,20,4
2817312,20,2
2817323,13,8
2817360,37,30
2817368,7,30
2817376,10,29
2817377,17,3
2817383,15,0
2817385,3,30
2817386,7,3
2817403,5,17
2817408,19,13
2817409,20,30
2817429,3,11
2817431,6,0
2817437,15,19
2817446,16,11
2817447,29,6
2817461,1,17
2817495,6,15
2817499,6,6
2817500,6,30
2817509,13,22
2817515,5,14
2817519,4,18
2817529,3,1
2817530,4,7
2817531,8,4
2817536,9,0
2817546,5,8
2817550,11,0
2817555,3,23
2817558,14,26
2817562,12,6
2817565,13,7
2817567,22,6
2817569,8,7
2817575,17,9
2817583,5,8
2817587,16,10
2817588,1,7
2817594,11,30
2817600,1,2
2817610,41,6
2817613,3,8
2817617,11,4
2817621,5,9
2817636,22,3
2817647,3,0
2817648,15,30
2817652,1,3
2817656,3,20
2817657,5,30
2817662,6,4
2817672,7,2
2817676,24,4
2817679,1,0
2817681,15,7
2817689,7,14
2817690,13,13
2817719,10,17
2817720,5,1
2817723,16,12
2817727,8,0
2817730,6,21
2817732,4,5
2817741,4,6
2817748,14,0
2817752,4,4
2817756,12,30
2817760,15,21
2817788,20,16
2817793,10,30
2817799,14,5
2817802,18,0
2817831,2,1
2817833,10,3
2817846,23,30
2817847,7,1
2817853,6,19
2817854,4,4
2817860,10,30
2817863,9,30
2817864,45,10
2817878,20,10
2817883,14,0
2817889,4,21
2817894,20,7
2817908,4,7
2817920,11,7
2817922,3,2
2817929,2,23
2817934,2,11
2817945,10,4
2817947,10,5
2817950,3,1
2817957,13,12
2817962,2,2
2817971,13,1
2817975,27,7
2817978,4,4
2817981,14,3
2817985,3,5
2817992,9,9
2818003,3,4
2818010,18,18
2818013,10,4
2818024,12,24
2818028,7,5
2818031,5,10
2818037,3,5
2818043,20,7
2818051,21,14
2818055,3,3
2818059,46,7
2818061,1,3
2818063,5,1
2818082,2,11
2818095,11,2
2818098,5,8
2818102,1,2
2818128,20,7
2818132,6,5
2818140,4,7
2818142,5,30
2818149,10,0
2818157,11,1
2818160,15,11
2818161,3,8
2818165,5,2
2818173,4,4
2818176,4,7
2818180,18,21
2818194,18,7
2818200,30,21
2818201,14,5
2818204,10,26
2818212,7,12
2818213,9,8
2818215,26,7
2818217,8,0
2818237,17,6
2818245,1,7
2818268,5,8
2818277,17,7
2818280,9,3
2818288,11,6
2818294,15,24
2818301,3,1
2818312,2,21
2818315,9,9
2818321,4,11
2818332,31,17
2818336,15,7
2818352,13,5
2818359,10,0
2818362,14,4
2818363,3,3
2818364,9,30
2818388,14,30
2818391,4,20
2818394,5,6
2818397,20,0
2818401,4,8
2818405,2,3
2818412,3,9
2818416,7,2
2818425,15,10
2818445,28,5
2818450,4,6
2818458,7,7
2818462,6,22
2818463,12,21
2818469,22,20
2818473,3,5
2818487,2,21
2818488,19,10
2818494,14,3
2818495,24,0
2818496,19,7
2818512,2,2
2818526,1,12
2818539,1,3
2818542,10,30
2818549,9,8
2818579,18,30
2818588,25,7
2818594,9,5
2818602,10,2
2818607,11,14
2818620,12,30
2818633,5,15
2818648,18,8
2818654,6,30
2818655,6,7
2818658,1,11
2818665,19,0
2818670,22,8
2818680,10,4
2818683,5,3
2818688,8,20
2818703,13,2
2818705,5,4
2818712,4,14
2818719,33,7
2818722,7,3
2818728,17,24
2818735,12,8
2818740,8,30
2818747,3,21
2818752,17,7
2818757,3,21
2818760,5,0
2818794,10,30
2818797,2,0
2818798,31,1
2818811,2,5
2818812,10,4
2818815,6,0
2818820,14,4
2818822,3,16
2818823,10,6
2818829,22,9
2818834,24,10
2818840,2,3
2818849,11,8
2818853,1,4
2818854,17,16
2818855,15,3
2818858,5,4
2818870,7,9
2818875,23,8
2818880,8,6
2818892,13,4
2818894,6,14
2818895,22,0
2818898,8,5
2818925,10,2
2818942,15,16
2818950,8,5
2819003,11,14
2819011,9,30
2819012,2,1
2819018,13,7
2819019,3,14
2819024,2,30
2819032,37,7
2819043,12,1
2819044,10,7
2819059,12,30
2819085,7,30
2819086,7,30
2819098,20,14
2819103,7,8
2819113,5,2
2819116,2,30
2819118,10,10
2819123,6,6
2819129,5,7
2819131,1,30
2819136,9,11
2819140,2,7
2819148,14,7
2819158,19,7
2819160,26,7
2819161,22,6
2819173,4,4
2819174,7,13
2819197,2,30
2819204,5,14
2819207,26,14
2819215,7,7
2819219,7,3
2819226,7,3
2819229,26,0
2819235,9,3
2819238,3,7
2819255,8,13
2819258,19,14
2819259,4,0
2819262,5,7
2819265,12,1
2819266,9,5
2819272,10,10
2819286,1,5
2819296,17,13
2819322,32,2
2819327,25,5
2819333,7,22
2819339,11,3
2819364,11,7
2819365,6,6
2819377,10,30
2819411,6,10
2819421,7,2
2819426,6,13
2819431,3,30
2819442,6,7
2819448,7,10
2819451,11,28
2819455,14,30
2819456,25,17
2819469,9,3
2819483,7,30
2819501,21,18
2819506,2,2
2819507,9,5
2819530,20,30
2819535,15,5
2819539,1,12
2819544,6,8
2819549,10,9
2819568,43,19
2819572,13,5
2819575,7,15
2819578,3,6
2819590,16,7
2819593,2,6
2819594,9,3
2819597,21,15
2819610,5,5
2819614,2,7
2819628,12,3
2819633,10,0
2819638,1,1
2819641,4,2
2819646,3,8
2819667,12,7
2819684,1,0
2819688,2,30
2819694,28,7
2819701,3,30
2819710,15,6
2819723,4,2
2819726,9,8
2819732,14,30
2819734,6,4
2819747,11,2
2819751,14,11
2819754,10,2
2819762,18,19
2819774,20,30
2819812,21,16
2819832,13,20
2819835,20,7
2819842,15,16
2819851,3,0
2819855,12,3
2819873,8,4
2819875,9,4
2819876,9,1
2819879,9,8
2819923,9,30
2819935,2,7
2819952,4,5
2819961,19,14
2819974,15,5
2819980,8,2
2819982,15,30
2819985,2,11
2819987,7,17
2820000,4,10
2820010,3,2
2820017,6,0
2820020,17,7
2820025,13,6
2820029,3,7
2820032,6,5
2820037,8,30
2820039,6,1
2820047,6,5
2820054,12,2
2820061,6,7
2820078,13,2
2820087,12,8
2820090,31,13
2820096,23,8
2820104,4,16
2820111,12,30
2820119,4,16
2820124,3,9
2820135,15,10
2820150,12,16
2820174,6,30
2820183,10,7
2820192,13,30
2820219,16,23
2820222,18,15
2820223,1,3
2820225,20,0
2820228,7,2
2820236,8,30
2820244,5,2
2820245,21,2
2820247,26,5
2820257,5,6
2820272,33,9
2820278,26,6
2820296,1,3
2820307,9,11
2820308,10,1
2820320,13,5
2820326,19,12
2820329,2,13
2820331,3,16
2820352,13,21
2820356,10,2
2820357,9,11
2820358,11,16
2820368,12,7
2820391,7,16
2820392,18,6
2820399,24,7
2820401,11,11
2820405,11,4
2820414,6,29
2820417,7,7
2820424,6,3
2820425,9,11
2820429,6,1
2820436,7,16
2820438,8,30
2820440,11,3
2820443,20,7
2820445,3,6
2820446,5,3
2820457,12,0
2820487,31,18
2820488,7,15
2820521,2,4
2820530,4,3
2820534,18,3
2820544,28,5
2820555,2,30
2820562,4,7
2820566,9,13
2820571,5,11
2820583,3,9
2820585,10,30
2820586,17,8
2820595,2,15
2820613,6,30
2820619,5,7
2820620,11,11
2820624,5,12
2820653,7,11
2820655,6,0
2820675,1,7
2820679,6,3
2820682,18,12
2820689,7,9
2820702,42,30
2820709,2,20
2820712,17,12
2820715,11,10
2820723,5,7
2820732,3,7
2820733,27,30
2820734,1,0
2820738,11,0
2820753,14,12
2820763,8,30
2820776,2,30
2820782,9,4
2820783,8,16
2820785,9,13
2820789,9,29
2820794,6,0
2820795,15,15
2820802,14,7
2820803,15,25
2820806,3,2
2820819,17,7
2820821,11,4
2820822,10,0
2820826,19,9
2820829,8,18
2820834,22,22
2820835,5,2
2820837,20,22
2820838,3,0
2820846,4,5
2820852,4,30
2820855,16,5
2820864,18,15
2820890,32,14
2820891,6,20
2820892,9,4
2820894,8,7
2820897,6,7
2820920,17,7
2820941,15,7
2820948,13,3
2820950,10,11
2820954,27,4
2820958,1,5
2820963,8,3
2820966,9,6
2820970,6,1
2820971,1,4
2820984,5,3
2820992,3,30
2821001,6,13
2821019,12,30
2821047,1,30
2821052,8,5
2821055,23,13
2821059,2,15
2821062,3,10
2821069,23,11
2821074,14,10
2821075,12,0
2821087,8,5
2821097,19,11
2821100,8,4
2821123,1,30
2821137,9,10
2821140,19,20
2821150,14,13
2821151,21,5
2821155,13,5
2821161,5,2
2821169,6,3
2821172,15,6
2821174,18,24
2821184,5,4
2821202,3,30
2821208,7,3
2821231,35,30
2821232,8,13
2821248,18,3
2821265,7,5
2821266,4,10
2821271,5,7
2821278,2,16
2821295,1,8
2821305,8,3
2821308,6,3
2821314,2,12
2821317,17,5
2821326,24,0
2821330,13,7
2821331,8,15
2821338,18,5
2821357,10,4
2821370,8,0
2821396,5,6
2821406,6,3
2821419,19,15
2821426,22,7
2821440,5,2
2821443,20,6
2821445,28,16
2821446,4,0
2821475,14,24
2821476,1,4
2821487,17,1
2821490,16,25
2821492,8,16
2821499,8,5
2821506,13,7
2821509,5,1
2821513,29,6
2821514,10,16
2821528,8,2
2821540,5,3
2821542,2,15
2821544,7,26
2821547,10,18
2821553,17,8
2821568,7,28
2821570,6,5
2821583,12,11
2821593,15,4
2821621,8,20
2821622,8,8
2821628,9,7
2821636,4,2
2821639,2,6
2821643,7,11
2821644,4,2
2821666,8,9
2821667,12,10
2821668,10,6
2821680,20,12
2821686,2,10
2821687,12,30
2821688,3,30
2821689,7,8
2821714,18,21
2821727,7,6
2821728,17,6
2821729,11,3
2821732,3,9
2821735,23,14
2821743,1,30
2821750,22,4
2821758,19,0
2821771,6,15
2821780,16,0
2821788,28,15
2821793,11,30
2821800,17,3
2821804,8,5
2821822,6,10
2821827,7,5
2821839,3,7
2821864,15,5
2821870,11,4
2821872,2,9
2821877,7,3
2821882,2,13
2821883,9,30
2821887,6,3
2821896,17,28
2821908,4,11
2821915,8,1
2821919,12,30
2821926,5,6
2821928,9,14
2821930,8,6
2821937,15,3
2821956,6,2
2821968,14,6
2821976,24,4
2821979,5,11
2821981,4,24
2821984,8,6
2821986,11,0
2822003,28,5
2822029,3,30
2822051,8,23
2822053,9,9
2822059,7,9
2822063,3,26
2822070,7,21
2822071,6,3
2822079,12,7
2822085,5,7
2822096,26,12
2822099,2,16
2822125,17,10
2822128,19,13
2822133,12,11
2822134,3,1
2822140,9,0
2822149,6,5
2822163,5,9
2822166,8,11
2822181,3,15
2822185,5,4
2822191,9,15
2822192,6,7
2822204,7,10
2822223,4,0
2822234,9,16
2822236,2,7
2822255,11,0
2822263,11,2
2822264,7,6
2822270,2,7
2822272,2,5
2822275,5,30
2822279,6,7
2822281,11,19
2822282,27,5
2822286,3,4
2822287,8,6
2822291,18,7
2822302,4,0
2822303,13,7
2822305,2,9
2822307,7,16
2822310,11,3
2822316,4,30
2822322,2,11
2822327,10,13
2822344,5,14
2822352,4,30
2822354,7,9
2822356,10,13
2822357,10,8
2822358,6,1
2822362,5,1
2822370,7,6
2822371,4,15
2822384,2,30
2822393,8,7
2822399,6,11
2822402,4,0
2822404,24,6
2822405,3,5
2822420,3,1
2822423,17,9
2822438,7,19
2822443,2,3
2822444,18,0
2822446,2,1
2822453,22,7
2822461,3,30
2822465,25,3
2822500,11,8
2822513,2,5
2822518,4,2
2822534,4,7
2822541,4,17
2822549,8,24
2822567,14,18
2822575,1,3
2822585,25,16
2822595,2,4
2822598,4,6
2822602,19,0
2822605,8,24
2822606,18,4
2822616,6,6
2822617,6,8
2822640,4,4
2822672,7,13
2822681,4,3
2822704,3,10
2822711,18,14
2822718,13,4
2822737,16,21
2822750,10,18
2822755,7,5
2822763,7,1
2822783,4,3
2822786,17,30
2822787,18,15
2822794,11,30
2822803,11,2
2822808,9,2
2822813,1,22
2822817,4,14
2822824,17,14
2822825,1,4
2822838,14,5
2822845,12,11
2822848,7,5
2822853,9,11
2822867,26,10
2822878,7,4
2822879,4,10
2822894,4,30
2822924,9,13
2822928,10,13
2822933,19,0
2822945,17,30
2822946,4,3
2822952,1,14
2822970,2,7
2822993,20,30
2823023,6,7
2823029,23,8
2823032,4,10
2823043,7,7
2823052,22,7
2823063,6,8
2823065,2,10
2823075,3,10
2823076,6,9
2823084,2,13
2823110,7,4
2823119,1,13
2823124,1,15
2823128,19,30
2823130,28,8
2823138,20,17
2823146,2,24
2823153,5,6
2823154,22,19
2823158,33,4
2823161,2,0
2823168,8,13
2823179,6,1
2823181,22,4
2823190,7,2
2823212,9,7
2823214,4,30
2823219,4,0
2823220,28,26
2823224,17,6
2823227,10,2
2823232,10,13
2823235,13,5
2823245,10,15
2823246,5,14
2823250,9,7
2823251,6,30
2823256,12,30
2823262,4,27
2823279,8,4
2823292,17,7
2823293,6,2
2823324,6,5
2823326,5,0
2823343,3,7
2823344,16,5
2823347,6,3
2823362,11,30
2823363,6,1
2823375,7,30
2823389,6,3
2823416,15,0
2823419,25,12
2823420,33,7
2823425,1,14
2823436,8,11
2823443,7,3
2823444,7,8
2823448,6,30
2823449,13,8
2823476,8,5
2823498,4,3
2823505,15,3
2823507,31,24
2823526,1,3
2823536,9,7
2823538,2,6
2823539,2,10
2823544,1,8
2823560,7,3
2823561,28,6
2823562,3,3
2823573,45,30
2823588,19,30
2823596,3,8
2823605,4,2
2823611,3,5
2823619,9,18
2823628,3,7
2823644,8,4
2823647,5,12
2823648,13,0
2823686,10,4
2823691,6,21
2823697,9,0
2823701,13,7
2823702,13,8
2823720,22,14
2823745,6,6
2823758,2,0
2823766,10,4
2823773,24,24
2823780,7,1
2823801,20,7
2823806,17,4
2823816,3,15
2823827,9,0
2823833,7,30
2823849,17,8
2823852,15,24
2823870,11,7
2823877,6,3
2823878,4,1
2823881,7,24
2823894,7,7
2823898,2,0
2823903,17,30
2823909,1,5
2823926,11,5
2823940,7,5
2823943,6,5
2823947,11,10
2823949,21,6
2823953,15,5
2823962,2,0
2823964,4,6
2823968,5,11
2823989,1,0
2823999,17,9
2824003,30,12
2824013,2,8
2824016,9,30
2824035,5,2
2824037,3,3
2824040,15,9
2824044,3,30
2824056,2,10
2824057,7,5
2824060,21,2
2824061,21,6
2824068,7,0
2824078,22,19
2824089,5,4
2824090,8,10
2824099,15,3
2824104,5,1
2824122,12,16
2824126,28,8
2824129,1,0
2824130,2,14
2824154,10,21
2824160,18,9
2824163,19,0
2824164,7,0
2824183,2,2
2824186,12,6
2824191,10,3
2824198,27,4
2824202,16,10
2824211,20,8
2824220,1,8
2824223,24,6
2824226,13,19
2824231,6,0
2824235,19,4
2824242,1,6
2824252,2,1
2824258,6,7
2824280,2,30
2824285,12,7
2824288,8,9
2824291,5,3
2824301,2,2
2824303,9,4
2824313,5,8
2824315,1,10
2824320,5,10
2824336,10,6
2824345,8,3
2824347,21,7
2824349,4,6
2824364,7,10
2824370,9,13
2824374,24,6
2824385,9,10
2824386,8,11
2824400,15,12
2824409,2,22
2824418,8,4
2824426,2,0
2824429,4,6
2824444,9,9
2824453,6,15
2824457,3,27
2824458,7,14
2824460,7,17
2824463,5,2
2824470,8,5
2824477,17,30
2824480,14,12
2824482,2,11
2824509,5,6
2824511,16,18
2824525,7,4
2824537,32,8
2824550,12,0
2824562,21,9
2824565,16,7
2824568,5,21
2824569,9,27
2824576,2,1
2824577,17,6
2824587,13,9
2824594,4,20
2824597,5,8
2824604,5,7
2824607,8,7
2824609,8,6
2824616,4,26
2824620,12,30
2824637,3,11
2824640,2,30
2824642,1,1
2824654,9,8
2824664,5,13
2824668,9,6
2824669,12,8
2824678,4,1
2824687,3,30
2824690,2,2
2824698,1,0
2824705,15,28
2824712,6,30
2824725,5,0
2824727,30,18
2824729,5,3
2824734,9,5
2824743,4,0
2824747,33,7
2824753,24,5
2824754,11,3
2824766,5,0
2824795,15,4
2824805,21,3
2824808,18,7
2824818,3,11
2824826,6,3
2824828,1,13
2824832,25,0
2824835,2,15
2824836,3,30
2824847,3,30
2824851,34,30
2824853,16,5
2824861,6,3
2824877,11,11
2824884,11,7
2824906,6,7
2824915,3,3
2824919,5,30
2824924,25,0
2824927,24,30
2824933,1,14
2824934,6,30
2824941,3,30
2824944,6,3
2824954,14,13
2824993,11,0
2825006,18,6
2825009,1,6
2825032,3,16
2825036,13,0
2825037,1,4
2825063,4,13
2825066,24,10
2825069,4,2
2825070,20,7
2825081,28,7
2825104,5,3
2825109,21,26
2825118,7,24
2825122,2,30
2825133,7,27
2825134,8,2
2825141,7,1
2825157,7,9
2825168,6,19
2825172,3,7
2825174,10,8
2825184,5,30
2825207,6,4
2825213,6,4
2825219,3,3
2825255,3,1
2825257,4,4
2825260,6,6
2825270,4,1
2825284,26,11
2825287,6,4
2825323,4,4
2825328,16,30
2825342,16,11
2825357,3,5
2825364,2,7
2825405,13,30
2825406,12,8
2825408,17,20
2825414,9,25
2825422,6,5
2825424,12,10
2825430,5,4
2825438,9,20
2825443,32,10
2825452,4,2
2825483,8,30
2825489,1,1
2825505,6,5
2825518,8,1
2825522,4,9
2825523,22,6
2825524,13,0
2825525,6,0
2825529,6,6
2825532,5,0
2825539,25,0
2825546,12,27
2825550,14,8
2825560,6,10
2825565,9,14
2825570,7,4
2825571,31,18
2825573,6,15
2825578,8,0
2825585,11,23
2825587,5,8
2825591,12,30
2825593,3,4
2825594,20,15
2825606,1,30
2825609,3,17
2825617,6,5
2825627,40,0
2825630,4,0
2825633,27,9
2825638,16,0
2825639,4,5
2825647,14,28
2825659,3,3
2825666,10,30
2825670,4,13
2825674,12,0
2825680,1,1
2825701,3,15
2825712,4,15
2825714,23,2
2825716,3,2
2825726,3,7
2825752,13,27
2825760,16,15
2825764,8,26
2825765,10,8
2825766,4,8
2825783,2,6
2825789,15,8
2825794,10,27
2825799,10,9
2825805,4,24
2825808,18,2
2825811,3,11
2825819,8,30
2825823,7,0
2825846,14,5
2825863,15,19
2825873,4,3
2825876,10,30
2825879,3,17
2825881,2,3
2825888,11,0
2825902,14,2
2825911,14,7
2825916,4,14
2825932,7,0
2825939,1,25
2825940,25,30
2825948,9,11
2825962,10,13
2825963,2,1
2825966,3,30
2825969,5,6
2825974,5,2
2825981,6,9
2826005,1,30
2826016,12,0
2826029,2,23
2826033,5,5
2826034,1,9
2826053,17,5
2826059,3,30
2826063,6,29
2826075,2,14
2826077,10,3
2826087,3,0
2826090,1,30
2826106,10,2
2826116,13,0
2826130,4,11
2826132,16,5
2826134,5,10
2826141,3,1
2826142,1,22
2826143,22,3
2826149,6,5
2826154,14,18
2826161,7,1
2826164,14,30
2826166,26,8
2826180,2,30
2826191,8,22
2826194,1,5
2826197,2,0
2826200,11,14
2826218,13,6
2826224,2,30
2826230,30,5
2826240,8,3
2826246,5,1
2826255,2,7
2826267,7,7
2826268,13,0
2826270,7,5
2826273,12,30
2826274,15,19
2826277,17,4
2826283,5,15
2826305,5,4
2826308,14,0
2826309,7,2
2826313,16,14
2826321,10,11
2826327,6,5
2826335,22,6
2826339,29,15
2826344,3,2
2826348,6,4
2826355,25,14
2826358,1,18
2826374,14,6
2826395,7,30
2826397,15,22
2826402,29,5
2826443,25,10
2826447,34,15
2826456,5,9
2826468,15,7
2826520,4,0
2826524,4,3
2826531,7,0
2826543,5,7
2826548,40,6
2826549,4,30
2826552,10,13
2826557,14,6
2826561,11,5
2826576,8,1
2826589,23,30
2826594,22,1
2826596,4,7
2826620,18,8
2826625,9,15
2826626,9,26
2826640,13,9
2826641,29,26
2826646,4,7
2826665,8,1
2826673,9,20
2826676,3,16
2826677,29,21
2826700,14,30
2826703,11,11
2826704,4,20
2826709,17,3
2826710,12,5
2826716,4,11
2826765,10,4
2826772,7,2
2826793,4,0
2826799,4,3
2826804,14,6
2826815,4,4
2826822,5,1
2826846,11,5
2826848,22,0
2826863,9,3
2826865,2,1
2826873,18,6
2826883,4,14
2826884,5,2
2826888,12,3
2826899,24,14
2826907,19,9
2826908,14,8
2826920,7,0
2826925,5,8
2826932,23,12
2826952,6,12
2826953,12,8
2826957,9,5
2826963,6,7
2826964,7,4
2826975,9,3
2826981,14,8
2826989,5,2
2826995,10,17
2826998,21,6
2827004,12,11
2827023,16,13
2827027,12,11
2827028,11,3
2827030,16,25
2827039,6,2
2827041,6,2
2827048,11,0
2827056,14,13
2827066,6,7
2827068,17,6
2827073,1,0
2827075,9,14
2827076,25,7
2827081,13,6
2827087,1,0
2827108,8,12
2827116,6,7
2827124,3,24
2827131,4,6
2827137,21,14
2827147,9,0
2827151,6,2
2827157,16,1
2827168,2,1
2827172,4,30
2827202,29,0
2827204,12,7
2827208,6,13
2827234,19,7
2827237,7,15
2827240,7,6
2827244,11,21
2827256,6,6
2827272,28,7
2827294,8,8
2827310,5,2
2827314,21,5
2827315,9,5
2827321,10,30
2827328,17,7
2827343,4,14
2827345,12,8
2827348,9,6
2827368,6,0
2827390,3,4
2827408,8,6
2827418,4,4
2827431,3,7
2827436,27,13
2827448,3,4
2827459,4,24
2827462,10,6
2827464,20,11
2827467,9,6
2827477,4,4
2827489,22,2
2827492,4,29
2827503,16,4
2827509,5,7
2827525,2,2
2827526,13,4
2827538,2,30
2827541,7,8
2827544,5,17
2827559,17,3
2827562,14,8
2827576,6,4
2827579,21,5
2827585,4,3
2827589,7,1
2827598,19,11
2827599,8,7
2827620,3,29
2827624,17,14
2827626,5,5
2827631,2,12
2827633,2,30
2827635,2,0
2827650,10,6
2827652,13,10
2827656,10,17
2827657,21,22
2827658,15,5
2827687,5,5
2827695,5,30
2827701,15,26
2827704,11,3
2827715,3,1
2827722,7,1
2827725,6,3
2827742,23,6
2827744,1,7
2827757,6,12
2827768,1,30
2827769,16,4
2827770,10,5
2827785,7,30
2827796,10,10
2827799,19,30
2827800,8,4
2827815,7,7
2827826,11,8
2827829,7,3
2827833,7,14
2827839,11,3
2827856,14,18
2827867,1,17
2827876,6,12
2827892,9,0
2827912,5,3
2827915,6,21
2827918,9,12
2827920,25,12
2827933,13,4
2827959,13,30
2827973,2,16
2827976,27,30
2827982,9,0
2827991,20,14
2827996,14,9
2828007,13,13
2828020,4,6
2828021,14,24
2828032,19,7
2828034,4,3
2828036,2,5
2828043,21,20
2828044,7,7
2828062,8,2
2828065,1,4
2828073,4,11
2828075,9,4
2828077,1,2
2828092,9,7
2828097,10,7
2828100,6,5
2828103,6,10
2828105,34,30
2828119,20,7
2828122,9,13
2828126,8,0
2828139,4,30
2828140,16,7
2828148,14,9
2828149,16,30
2828152,10,21
2828153,12,30
2828156,27,12
2828161,14,5
2828163,9,30
2828164,26,6
2828200,14,5
2828217,10,3
2828220,8,19
2828231,2,9
2828232,6,23
2828237,16,2
2828238,10,9
2828266,4,2
2828275,24,16
2828290,21,8
2828317,11,3
2828328,10,3
2828331,9,8
2828337,14,3
2828340,1,4
