total_reorders,total_products,repurchase_rate,repurchase_segment
1,3,0.3333333333333333,Moderate
0,2,0.0,Low
1,3,0.3333333333333333,Moderate
19,24,0.7916666666666666,Very High
13,28,0.4642857142857143,Moderate
36,39,0.9230769230769231,Very High
44,88,0.5,Moderate
12,16,0.75,High
23,41,0.5609756097560976,High
17,43,0.3953488372093023,Moderate
0,7,0.0,Low
113,145,0.7793103448275862,Very High
1,1,1.0,Very High
4,4,1.0,Very High
14,28,0.5,Moderate
12,15,0.8,Very High
21,28,0.75,High
3,15,0.2,Low
10,13,0.7692307692307693,Very High
0,3,0.0,Low
20,24,0.8333333333333334,Very High
9,11,0.8181818181818182,Very High
11,13,0.8461538461538461,Very High
35,49,0.7142857142857143,High
5,21,0.23809523809523808,Low
11,19,0.5789473684210527,High
30,51,0.5882352941176471,High
31,45,0.6888888888888889,High
14,21,0.6666666666666666,High
1,7,0.14285714285714285,Low
6,41,0.14634146341463414,Low
2,12,0.16666666666666666,Low
2,12,0.16666666666666666,Low
49,94,0.5212765957446809,High
11,12,0.9166666666666666,Very High
81,98,0.826530612244898,Very High
198,251,0.7888446215139442,Very High
1,4,0.25,Low
0,4,0.0,Low
4,17,0.23529411764705882,Low
0,2,0.0,Low
8,37,0.21621621621621623,Low
2,5,0.4,Moderate
18,49,0.3673469387755102,Moderate
4,15,0.26666666666666666,Moderate
21,36,0.5833333333333334,High
25,26,0.9615384615384616,Very High
114,145,0.7862068965517242,Very High
2,35,0.05714285714285714,Low
2,11,0.18181818181818182,Low
41,60,0.6833333333333333,High
185,260,0.7115384615384616,High
9,11,0.8181818181818182,Very High
6,21,0.2857142857142857,Moderate
15,23,0.6521739130434783,High
19,49,0.3877551020408163,Moderate
2,2,1.0,Very High
44,62,0.7096774193548387,High
6,8,0.75,High
0,4,0.0,Low
50,65,0.7692307692307693,Very High
9,9,1.0,Very High
10,21,0.47619047619047616,Moderate
3,8,0.375,Moderate
37,41,0.9024390243902439,Very High
40,59,0.6779661016949152,High
41,46,0.8913043478260869,Very High
16,18,0.8888888888888888,Very High
2,2,1.0,Very High
3,11,0.2727272727272727,Moderate
6,10,0.6,High
44,81,0.5432098765432098,High
65,75,0.8666666666666667,Very High
2,17,0.11764705882352941,Low
47,59,0.7966101694915254,Very High
2,8,0.25,Low
22,48,0.4583333333333333,Moderate
52,78,0.6666666666666666,High
7,46,0.15217391304347827,Low
3,9,0.3333333333333333,Moderate
15,21,0.7142857142857143,High
2,10,0.2,Low
2,3,0.6666666666666666,High
29,53,0.5471698113207547,High
10,14,0.7142857142857143,High
18,57,0.3157894736842105,Moderate
20,20,1.0,Very High
3,12,0.25,Low
45,62,0.7258064516129032,High
1,10,0.1,Low
9,10,0.9,Very High
23,34,0.6764705882352942,High
2,12,0.16666666666666666,Low
4,17,0.23529411764705882,Low
2,8,0.25,Low
2,3,0.6666666666666666,High
2,13,0.15384615384615385,Low
32,37,0.8648648648648649,Very High
15,32,0.46875,Moderate
6,20,0.3,Moderate
88,111,0.7927927927927928,Very High
8,14,0.5714285714285714,High
2,5,0.4,Moderate
8,17,0.47058823529411764,Moderate
7,7,1.0,Very High
0,11,0.0,Low
34,52,0.6538461538461539,High
11,32,0.34375,Moderate
9,30,0.3,Moderate
8,42,0.19047619047619047,Low
4,4,1.0,Very High
0,3,0.0,Low
0,6,0.0,Low
0,8,0.0,Low
45,57,0.7894736842105263,Very High
1,23,0.043478260869565216,Low
56,77,0.7272727272727273,High
1,3,0.3333333333333333,Moderate
15,23,0.6521739130434783,High
14,16,0.875,Very High
44,47,0.9361702127659575,Very High
0,23,0.0,Low
13,35,0.37142857142857144,Moderate
39,56,0.6964285714285714,High
1,17,0.058823529411764705,Low
11,23,0.4782608695652174,Moderate
0,10,0.0,Low
0,13,0.0,Low
20,30,0.6666666666666666,High
30,46,0.6521739130434783,High
4,8,0.5,Moderate
112,126,0.8888888888888888,Very High
70,88,0.7954545454545454,Very High
25,52,0.4807692307692308,Moderate
0,10,0.0,Low
14,27,0.5185185185185185,High
3,11,0.2727272727272727,Moderate
4,12,0.3333333333333333,Moderate
3,4,0.75,High
13,13,1.0,Very High
0,1,0.0,Low
6,45,0.13333333333333333,Low
15,35,0.42857142857142855,Moderate
46,56,0.8214285714285714,Very High
6,12,0.5,Moderate
0,8,0.0,Low
8,50,0.16,Low
2,5,0.4,Moderate
0,3,0.0,Low
1,16,0.0625,Low
12,17,0.7058823529411765,High
22,44,0.5,Moderate
11,18,0.6111111111111112,High
5,19,0.2631578947368421,Moderate
54,65,0.8307692307692308,Very High
4,9,0.4444444444444444,Moderate
0,32,0.0,Low
28,35,0.8,Very High
0,21,0.0,Low
8,18,0.4444444444444444,Moderate
75,96,0.78125,Very High
3,3,1.0,Very High
9,30,0.3,Moderate
3,7,0.42857142857142855,Moderate
6,9,0.6666666666666666,High
4,15,0.26666666666666666,Moderate
2,4,0.5,Moderate
9,10,0.9,Very High
5,7,0.7142857142857143,High
7,15,0.4666666666666667,Moderate
7,21,0.3333333333333333,Moderate
2,14,0.14285714285714285,Low
49,63,0.7777777777777778,Very High
6,11,0.5454545454545454,High
48,66,0.7272727272727273,High
13,19,0.6842105263157895,High
5,15,0.3333333333333333,Moderate
181,240,0.7541666666666667,Very High
57,78,0.7307692307692307,High
1,4,0.25,Low
33,48,0.6875,High
19,58,0.3275862068965517,Moderate
27,63,0.42857142857142855,Moderate
0,12,0.0,Low
76,85,0.8941176470588236,Very High
0,4,0.0,Low
49,62,0.7903225806451613,Very High
36,81,0.4444444444444444,Moderate
29,53,0.5471698113207547,High
8,18,0.4444444444444444,Moderate
0,5,0.0,Low
14,14,1.0,Very High
23,25,0.92,Very High
47,71,0.6619718309859155,High
1,5,0.2,Low
25,37,0.6756756756756757,High
3,8,0.375,Moderate
40,82,0.4878048780487805,Moderate
5,14,0.35714285714285715,Moderate
6,7,0.8571428571428571,Very High
23,48,0.4791666666666667,Moderate
51,75,0.68,High
3,3,1.0,Very High
9,28,0.32142857142857145,Moderate
7,14,0.5,Moderate
7,9,0.7777777777777778,Very High
18,37,0.4864864864864865,Moderate
8,27,0.2962962962962963,Moderate
2,6,0.3333333333333333,Moderate
42,60,0.7,High
5,6,0.8333333333333334,Very High
6,7,0.8571428571428571,Very High
0,9,0.0,Low
2,2,1.0,Very High
0,2,0.0,Low
45,92,0.4891304347826087,Moderate
5,18,0.2777777777777778,Moderate
5,6,0.8333333333333334,Very High
22,50,0.44,Moderate
12,34,0.35294117647058826,Moderate
4,5,0.8,Very High
0,3,0.0,Low
0,2,0.0,Low
25,30,0.8333333333333334,Very High
26,30,0.8666666666666667,Very High
2,10,0.2,Low
11,34,0.3235294117647059,Moderate
17,23,0.7391304347826086,High
14,31,0.45161290322580644,Moderate
45,65,0.6923076923076923,High
3,3,1.0,Very High
10,16,0.625,High
5,8,0.625,High
1,6,0.16666666666666666,Low
40,55,0.7272727272727273,High
0,1,0.0,Low
13,13,1.0,Very High
1,3,0.3333333333333333,Moderate
0,8,0.0,Low
7,13,0.5384615384615384,High
41,47,0.8723404255319149,Very High
13,20,0.65,High
11,14,0.7857142857142857,Very High
0,13,0.0,Low
8,10,0.8,Very High
1,45,0.022222222222222223,Low
11,25,0.44,Moderate
18,37,0.4864864864864865,Moderate
3,6,0.5,Moderate
0,11,0.0,Low
17,20,0.85,Very High
11,49,0.22448979591836735,Low
2,4,0.5,Moderate
1,9,0.1111111111111111,Low
3,10,0.3,Moderate
5,12,0.4166666666666667,Moderate
4,4,1.0,Very High
1,1,1.0,Very High
9,12,0.75,High
12,14,0.8571428571428571,Very High
7,9,0.7777777777777778,Very High
14,19,0.7368421052631579,High
9,19,0.47368421052631576,Moderate
3,8,0.375,Moderate
3,17,0.17647058823529413,Low
2,3,0.6666666666666666,High
27,63,0.42857142857142855,Moderate
11,15,0.7333333333333333,High
107,111,0.963963963963964,Very High
2,27,0.07407407407407407,Low
4,9,0.4444444444444444,Moderate
0,1,0.0,Low
4,7,0.5714285714285714,High
2,9,0.2222222222222222,Low
2,9,0.2222222222222222,Low
10,13,0.7692307692307693,Very High
4,10,0.4,Moderate
1,12,0.08333333333333333,Low
56,60,0.9333333333333333,Very High
0,4,0.0,Low
13,34,0.38235294117647056,Moderate
2,7,0.2857142857142857,Moderate
0,8,0.0,Low
2,11,0.18181818181818182,Low
3,3,1.0,Very High
4,4,1.0,Very High
16,16,1.0,Very High
0,3,0.0,Low
13,15,0.8666666666666667,Very High
25,26,0.9615384615384616,Very High
7,19,0.3684210526315789,Moderate
25,64,0.390625,Moderate
4,10,0.4,Moderate
2,8,0.25,Low
5,31,0.16129032258064516,Low
14,22,0.6363636363636364,High
10,20,0.5,Moderate
2,20,0.1,Low
0,12,0.0,Low
14,36,0.3888888888888889,Moderate
3,19,0.15789473684210525,Low
0,7,0.0,Low
2,35,0.05714285714285714,Low
30,36,0.8333333333333334,Very High
57,66,0.8636363636363636,Very High
3,9,0.3333333333333333,Moderate
12,13,0.9230769230769231,Very High
47,67,0.7014925373134329,High
6,25,0.24,Low
1,4,0.25,Low
7,11,0.6363636363636364,High
36,64,0.5625,High
6,12,0.5,Moderate
5,30,0.16666666666666666,Low
11,29,0.3793103448275862,Moderate
15,25,0.6,High
87,125,0.696,High
17,23,0.7391304347826086,High
8,14,0.5714285714285714,High
3,11,0.2727272727272727,Moderate
100,113,0.8849557522123894,Very High
5,19,0.2631578947368421,Moderate
1,6,0.16666666666666666,Low
2,3,0.6666666666666666,High
5,11,0.45454545454545453,Moderate
24,41,0.5853658536585366,High
18,37,0.4864864864864865,Moderate
11,27,0.4074074074074074,Moderate
10,26,0.38461538461538464,Moderate
0,7,0.0,Low
37,60,0.6166666666666667,High
11,22,0.5,Moderate
26,37,0.7027027027027027,High
0,8,0.0,Low
79,113,0.6991150442477876,High
11,22,0.5,Moderate
0,12,0.0,Low
6,12,0.5,Moderate
7,7,1.0,Very High
2,12,0.16666666666666666,Low
11,13,0.8461538461538461,Very High
43,58,0.7413793103448276,High
4,9,0.4444444444444444,Moderate
0,13,0.0,Low
19,21,0.9047619047619048,Very High
0,1,0.0,Low
9,19,0.47368421052631576,Moderate
18,30,0.6,High
11,29,0.3793103448275862,Moderate
1,11,0.09090909090909091,Low
23,25,0.92,Very High
0,7,0.0,Low
0,2,0.0,Low
55,94,0.5851063829787234,High
10,37,0.2702702702702703,Moderate
16,20,0.8,Very High
8,8,1.0,Very High
6,17,0.35294117647058826,Moderate
0,1,0.0,Low
17,35,0.4857142857142857,Moderate
128,138,0.927536231884058,Very High
5,8,0.625,High
20,61,0.32786885245901637,Moderate
16,21,0.7619047619047619,Very High
39,60,0.65,High
3,9,0.3333333333333333,Moderate
48,55,0.8727272727272727,Very High
14,15,0.9333333333333333,Very High
0,1,0.0,Low
17,21,0.8095238095238095,Very High
19,38,0.5,Moderate
41,61,0.6721311475409836,High
25,43,0.5813953488372093,High
8,26,0.3076923076923077,Moderate
6,10,0.6,High
45,69,0.6521739130434783,High
2,8,0.25,Low
30,40,0.75,High
132,141,0.9361702127659575,Very High
9,11,0.8181818181818182,Very High
9,18,0.5,Moderate
2,5,0.4,Moderate
48,79,0.6075949367088608,High
6,6,1.0,Very High
21,36,0.5833333333333334,High
13,23,0.5652173913043478,High
1,10,0.1,Low
4,7,0.5714285714285714,High
3,5,0.6,High
11,24,0.4583333333333333,Moderate
15,27,0.5555555555555556,High
100,107,0.9345794392523364,Very High
0,11,0.0,Low
4,10,0.4,Moderate
56,91,0.6153846153846154,High
4,9,0.4444444444444444,Moderate
1,4,0.25,Low
37,77,0.4805194805194805,Moderate
1,6,0.16666666666666666,Low
4,7,0.5714285714285714,High
38,46,0.8260869565217391,Very High
10,19,0.5263157894736842,High
24,34,0.7058823529411765,High
23,40,0.575,High
45,83,0.5421686746987951,High
57,77,0.7402597402597403,High
5,17,0.29411764705882354,Moderate
0,10,0.0,Low
31,53,0.5849056603773585,High
7,8,0.875,Very High
96,120,0.8,Very High
3,11,0.2727272727272727,Moderate
2,9,0.2222222222222222,Low
31,32,0.96875,Very High
2,6,0.3333333333333333,Moderate
7,8,0.875,Very High
1,3,0.3333333333333333,Moderate
3,8,0.375,Moderate
15,23,0.6521739130434783,High
72,91,0.7912087912087912,Very High
4,9,0.4444444444444444,Moderate
10,11,0.9090909090909091,Very High
0,9,0.0,Low
42,67,0.6268656716417911,High
1,5,0.2,Low
6,14,0.42857142857142855,Moderate
11,34,0.3235294117647059,Moderate
0,7,0.0,Low
11,25,0.44,Moderate
4,6,0.6666666666666666,High
0,4,0.0,Low
25,67,0.373134328358209,Moderate
31,52,0.5961538461538461,High
3,8,0.375,Moderate
2,2,1.0,Very High
5,11,0.45454545454545453,Moderate
4,11,0.36363636363636365,Moderate
14,43,0.32558139534883723,Moderate
8,8,1.0,Very High
0,12,0.0,Low
0,12,0.0,Low
4,6,0.6666666666666666,High
15,25,0.6,High
18,48,0.375,Moderate
1,17,0.058823529411764705,Low
1,5,0.2,Low
3,13,0.23076923076923078,Low
12,27,0.4444444444444444,Moderate
1,19,0.05263157894736842,Low
6,16,0.375,Moderate
7,15,0.4666666666666667,Moderate
2,10,0.2,Low
1,6,0.16666666666666666,Low
42,60,0.7,High
8,11,0.7272727272727273,High
40,77,0.5194805194805194,High
0,5,0.0,Low
0,5,0.0,Low
18,29,0.6206896551724138,High
25,74,0.33783783783783783,Moderate
11,17,0.6470588235294118,High
5,8,0.625,High
8,36,0.2222222222222222,Low
0,2,0.0,Low
8,11,0.7272727272727273,High
0,8,0.0,Low
37,76,0.4868421052631579,Moderate
0,5,0.0,Low
133,173,0.7687861271676301,Very High
1,2,0.5,Moderate
9,19,0.47368421052631576,Moderate
13,61,0.21311475409836064,Low
7,14,0.5,Moderate
19,29,0.6551724137931034,High
37,47,0.7872340425531915,Very High
13,25,0.52,High
19,47,0.40425531914893614,Moderate
0,4,0.0,Low
4,5,0.8,Very High
7,12,0.5833333333333334,High
5,15,0.3333333333333333,Moderate
3,6,0.5,Moderate
25,31,0.8064516129032258,Very High
3,35,0.08571428571428572,Low
37,41,0.9024390243902439,Very High
4,6,0.6666666666666666,High
3,8,0.375,Moderate
16,21,0.7619047619047619,Very High
15,21,0.7142857142857143,High
0,4,0.0,Low
5,20,0.25,Low
14,18,0.7777777777777778,Very High
69,99,0.696969696969697,High
18,19,0.9473684210526315,Very High
1,4,0.25,Low
0,5,0.0,Low
2,4,0.5,Moderate
39,64,0.609375,High
0,6,0.0,Low
1,1,1.0,Very High
5,5,1.0,Very High
18,24,0.75,High
14,16,0.875,Very High
10,17,0.5882352941176471,High
7,16,0.4375,Moderate
73,79,0.9240506329113924,Very High
111,180,0.6166666666666667,High
11,20,0.55,High
0,11,0.0,Low
1,9,0.1111111111111111,Low
34,52,0.6538461538461539,High
0,4,0.0,Low
55,75,0.7333333333333333,High
1,4,0.25,Low
42,56,0.75,High
9,19,0.47368421052631576,Moderate
26,31,0.8387096774193549,Very High
51,63,0.8095238095238095,Very High
5,11,0.45454545454545453,Moderate
19,28,0.6785714285714286,High
3,14,0.21428571428571427,Low
8,9,0.8888888888888888,Very High
37,49,0.7551020408163265,Very High
14,42,0.3333333333333333,Moderate
0,17,0.0,Low
17,17,1.0,Very High
22,25,0.88,Very High
7,14,0.5,Moderate
7,12,0.5833333333333334,High
0,4,0.0,Low
65,112,0.5803571428571429,High
5,15,0.3333333333333333,Moderate
12,28,0.42857142857142855,Moderate
49,87,0.5632183908045977,High
10,14,0.7142857142857143,High
4,6,0.6666666666666666,High
1,12,0.08333333333333333,Low
7,20,0.35,Moderate
5,18,0.2777777777777778,Moderate
6,7,0.8571428571428571,Very High
13,37,0.35135135135135137,Moderate
1,1,1.0,Very High
16,26,0.6153846153846154,High
14,15,0.9333333333333333,Very High
1,5,0.2,Low
0,3,0.0,Low
79,101,0.7821782178217822,Very High
0,9,0.0,Low
6,14,0.42857142857142855,Moderate
7,13,0.5384615384615384,High
33,50,0.66,High
22,65,0.3384615384615385,Moderate
51,58,0.8793103448275862,Very High
16,32,0.5,Moderate
1,2,0.5,Moderate
10,19,0.5263157894736842,High
11,21,0.5238095238095238,High
0,8,0.0,Low
4,13,0.3076923076923077,Moderate
2,4,0.5,Moderate
11,20,0.55,High
2,16,0.125,Low
27,49,0.5510204081632653,High
5,9,0.5555555555555556,High
4,14,0.2857142857142857,Moderate
4,8,0.5,Moderate
13,23,0.5652173913043478,High
0,4,0.0,Low
52,67,0.7761194029850746,Very High
4,10,0.4,Moderate
9,11,0.8181818181818182,Very High
1,6,0.16666666666666666,Low
10,21,0.47619047619047616,Moderate
1,1,1.0,Very High
0,4,0.0,Low
7,21,0.3333333333333333,Moderate
10,24,0.4166666666666667,Moderate
1,5,0.2,Low
0,2,0.0,Low
5,10,0.5,Moderate
5,15,0.3333333333333333,Moderate
11,23,0.4782608695652174,Moderate
37,65,0.5692307692307692,High
8,16,0.5,Moderate
1,11,0.09090909090909091,Low
4,19,0.21052631578947367,Low
1,4,0.25,Low
0,7,0.0,Low
0,3,0.0,Low
11,24,0.4583333333333333,Moderate
14,38,0.3684210526315789,Moderate
2,3,0.6666666666666666,High
10,20,0.5,Moderate
10,38,0.2631578947368421,Moderate
28,46,0.6086956521739131,High
0,5,0.0,Low
0,3,0.0,Low
0,15,0.0,Low
21,57,0.3684210526315789,Moderate
12,23,0.5217391304347826,High
7,12,0.5833333333333334,High
19,59,0.3220338983050847,Moderate
33,51,0.6470588235294118,High
2,3,0.6666666666666666,High
11,31,0.3548387096774194,Moderate
6,8,0.75,High
0,3,0.0,Low
1,9,0.1111111111111111,Low
0,8,0.0,Low
26,41,0.6341463414634146,High
1,1,1.0,Very High
13,17,0.7647058823529411,Very High
16,16,1.0,Very High
41,81,0.5061728395061729,High
8,8,1.0,Very High
11,32,0.34375,Moderate
1,7,0.14285714285714285,Low
6,7,0.8571428571428571,Very High
18,49,0.3673469387755102,Moderate
8,12,0.6666666666666666,High
0,3,0.0,Low
14,37,0.3783783783783784,Moderate
1,14,0.07142857142857142,Low
0,10,0.0,Low
27,37,0.7297297297297297,High
34,54,0.6296296296296297,High
41,65,0.6307692307692307,High
21,61,0.3442622950819672,Moderate
0,5,0.0,Low
2,6,0.3333333333333333,Moderate
1,2,0.5,Moderate
3,18,0.16666666666666666,Low
5,24,0.20833333333333334,Low
1,4,0.25,Low
4,14,0.2857142857142857,Moderate
20,71,0.28169014084507044,Moderate
5,5,1.0,Very High
10,10,1.0,Very High
17,29,0.5862068965517241,High
13,14,0.9285714285714286,Very High
5,12,0.4166666666666667,Moderate
1,15,0.06666666666666667,Low
8,19,0.42105263157894735,Moderate
18,35,0.5142857142857142,High
2,4,0.5,Moderate
0,1,0.0,Low
23,43,0.5348837209302325,High
0,8,0.0,Low
1,15,0.06666666666666667,Low
13,16,0.8125,Very High
5,15,0.3333333333333333,Moderate
6,7,0.8571428571428571,Very High
2,15,0.13333333333333333,Low
17,35,0.4857142857142857,Moderate
18,50,0.36,Moderate
3,10,0.3,Moderate
0,12,0.0,Low
29,69,0.42028985507246375,Moderate
17,40,0.425,Moderate
2,2,1.0,Very High
4,23,0.17391304347826086,Low
1,6,0.16666666666666666,Low
5,9,0.5555555555555556,High
9,20,0.45,Moderate
12,28,0.42857142857142855,Moderate
6,14,0.42857142857142855,Moderate
11,47,0.23404255319148937,Low
34,52,0.6538461538461539,High
0,3,0.0,Low
21,33,0.6363636363636364,High
63,71,0.8873239436619719,Very High
72,88,0.8181818181818182,Very High
3,9,0.3333333333333333,Moderate
54,83,0.6506024096385542,High
6,16,0.375,Moderate
3,3,1.0,Very High
13,37,0.35135135135135137,Moderate
0,16,0.0,Low
12,39,0.3076923076923077,Moderate
29,44,0.6590909090909091,High
0,9,0.0,Low
12,24,0.5,Moderate
3,7,0.42857142857142855,Moderate
3,3,1.0,Very High
1,2,0.5,Moderate
3,6,0.5,Moderate
0,23,0.0,Low
9,24,0.375,Moderate
5,11,0.45454545454545453,Moderate
4,10,0.4,Moderate
7,22,0.3181818181818182,Moderate
0,9,0.0,Low
17,38,0.4473684210526316,Moderate
32,36,0.8888888888888888,Very High
7,20,0.35,Moderate
23,23,1.0,Very High
3,6,0.5,Moderate
0,2,0.0,Low
4,10,0.4,Moderate
6,6,1.0,Very High
42,60,0.7,High
0,27,0.0,Low
30,39,0.7692307692307693,Very High
30,36,0.8333333333333334,Very High
3,5,0.6,High
11,37,0.2972972972972973,Moderate
56,59,0.9491525423728814,Very High
8,21,0.38095238095238093,Moderate
29,42,0.6904761904761905,High
126,132,0.9545454545454546,Very High
14,42,0.3333333333333333,Moderate
0,4,0.0,Low
15,33,0.45454545454545453,Moderate
5,16,0.3125,Moderate
1,12,0.08333333333333333,Low
109,135,0.8074074074074075,Very High
81,113,0.7168141592920354,High
9,21,0.42857142857142855,Moderate
8,25,0.32,Moderate
109,138,0.7898550724637681,Very High
36,55,0.6545454545454545,High
70,80,0.875,Very High
5,25,0.2,Low
6,15,0.4,Moderate
3,5,0.6,High
1,19,0.05263157894736842,Low
1,10,0.1,Low
1,17,0.058823529411764705,Low
0,29,0.0,Low
1,27,0.037037037037037035,Low
4,14,0.2857142857142857,Moderate
21,31,0.6774193548387096,High
2,2,1.0,Very High
7,12,0.5833333333333334,High
19,20,0.95,Very High
5,12,0.4166666666666667,Moderate
9,37,0.24324324324324326,Low
23,35,0.6571428571428571,High
7,10,0.7,High
2,6,0.3333333333333333,Moderate
9,12,0.75,High
10,33,0.30303030303030304,Moderate
0,3,0.0,Low
145,181,0.8011049723756906,Very High
4,23,0.17391304347826086,Low
1,1,1.0,Very High
5,9,0.5555555555555556,High
0,10,0.0,Low
39,56,0.6964285714285714,High
3,9,0.3333333333333333,Moderate
2,5,0.4,Moderate
0,6,0.0,Low
1,6,0.16666666666666666,Low
3,7,0.42857142857142855,Moderate
1,33,0.030303030303030304,Low
5,29,0.1724137931034483,Low
11,26,0.4230769230769231,Moderate
45,66,0.6818181818181818,High
7,18,0.3888888888888889,Moderate
6,6,1.0,Very High
28,59,0.4745762711864407,Moderate
3,4,0.75,High
79,132,0.5984848484848485,High
6,7,0.8571428571428571,Very High
10,28,0.35714285714285715,Moderate
21,27,0.7777777777777778,Very High
4,7,0.5714285714285714,High
5,24,0.20833333333333334,Low
6,21,0.2857142857142857,Moderate
9,50,0.18,Low
45,63,0.7142857142857143,High
5,17,0.29411764705882354,Moderate
7,19,0.3684210526315789,Moderate
98,113,0.8672566371681416,Very High
2,3,0.6666666666666666,High
0,3,0.0,Low
0,2,0.0,Low
18,21,0.8571428571428571,Very High
1,3,0.3333333333333333,Moderate
16,20,0.8,Very High
2,4,0.5,Moderate
46,55,0.8363636363636363,Very High
2,7,0.2857142857142857,Moderate
3,7,0.42857142857142855,Moderate
22,38,0.5789473684210527,High
0,8,0.0,Low
18,31,0.5806451612903226,High
17,23,0.7391304347826086,High
1,6,0.16666666666666666,Low
0,1,0.0,Low
7,8,0.875,Very High
10,18,0.5555555555555556,High
22,40,0.55,High
21,28,0.75,High
8,10,0.8,Very High
1,1,1.0,Very High
0,7,0.0,Low
3,11,0.2727272727272727,Moderate
11,17,0.6470588235294118,High
2,31,0.06451612903225806,Low
1,3,0.3333333333333333,Moderate
6,13,0.46153846153846156,Moderate
1,1,1.0,Very High
40,53,0.7547169811320755,Very High
8,28,0.2857142857142857,Moderate
22,34,0.6470588235294118,High
9,19,0.47368421052631576,Moderate
17,21,0.8095238095238095,Very High
0,3,0.0,Low
8,9,0.8888888888888888,Very High
0,5,0.0,Low
0,1,0.0,Low
19,33,0.5757575757575758,High
2,9,0.2222222222222222,Low
55,78,0.7051282051282052,High
22,30,0.7333333333333333,High
0,2,0.0,Low
0,9,0.0,Low
0,10,0.0,Low
3,14,0.21428571428571427,Low
1,1,1.0,Very High
10,13,0.7692307692307693,Very High
4,4,1.0,Very High
0,4,0.0,Low
9,22,0.4090909090909091,Moderate
24,40,0.6,High
10,25,0.4,Moderate
2,3,0.6666666666666666,High
16,23,0.6956521739130435,High
54,85,0.6352941176470588,High
28,35,0.8,Very High
18,20,0.9,Very High
1,3,0.3333333333333333,Moderate
13,24,0.5416666666666666,High
12,24,0.5,Moderate
39,50,0.78,Very High
29,54,0.5370370370370371,High
0,23,0.0,Low
39,59,0.6610169491525424,High
20,24,0.8333333333333334,Very High
70,131,0.5343511450381679,High
20,43,0.46511627906976744,Moderate
18,29,0.6206896551724138,High
79,91,0.8681318681318682,Very High
1,2,0.5,Moderate
0,4,0.0,Low
63,122,0.5163934426229508,High
16,41,0.3902439024390244,Moderate
130,173,0.7514450867052023,Very High
4,9,0.4444444444444444,Moderate
4,6,0.6666666666666666,High
2,10,0.2,Low
0,5,0.0,Low
1,4,0.25,Low
9,14,0.6428571428571429,High
40,59,0.6779661016949152,High
8,9,0.8888888888888888,Very High
1,20,0.05,Low
0,4,0.0,Low
4,14,0.2857142857142857,Moderate
16,28,0.5714285714285714,High
9,30,0.3,Moderate
7,33,0.21212121212121213,Low
0,10,0.0,Low
1,3,0.3333333333333333,Moderate
61,79,0.7721518987341772,Very High
0,4,0.0,Low
18,21,0.8571428571428571,Very High
13,18,0.7222222222222222,High
0,2,0.0,Low
26,82,0.3170731707317073,Moderate
2,5,0.4,Moderate
53,66,0.803030303030303,Very High
16,20,0.8,Very High
0,7,0.0,Low
7,7,1.0,Very High
1,9,0.1111111111111111,Low
71,80,0.8875,Very High
10,28,0.35714285714285715,Moderate
14,20,0.7,High
18,23,0.782608695652174,Very High
3,15,0.2,Low
68,92,0.7391304347826086,High
40,45,0.8888888888888888,Very High
0,6,0.0,Low
18,22,0.8181818181818182,Very High
42,97,0.4329896907216495,Moderate
8,22,0.36363636363636365,Moderate
5,13,0.38461538461538464,Moderate
37,63,0.5873015873015873,High
8,11,0.7272727272727273,High
58,76,0.7631578947368421,Very High
6,13,0.46153846153846156,Moderate
3,4,0.75,High
14,18,0.7777777777777778,Very High
6,7,0.8571428571428571,Very High
66,86,0.7674418604651163,Very High
8,12,0.6666666666666666,High
6,15,0.4,Moderate
16,22,0.7272727272727273,High
0,4,0.0,Low
47,55,0.8545454545454545,Very High
34,45,0.7555555555555555,Very High
37,49,0.7551020408163265,Very High
0,8,0.0,Low
4,15,0.26666666666666666,Moderate
40,48,0.8333333333333334,Very High
11,22,0.5,Moderate
2,24,0.08333333333333333,Low
0,2,0.0,Low
8,16,0.5,Moderate
14,22,0.6363636363636364,High
0,1,0.0,Low
40,77,0.5194805194805194,High
0,10,0.0,Low
12,26,0.46153846153846156,Moderate
2,9,0.2222222222222222,Low
2,18,0.1111111111111111,Low
15,30,0.5,Moderate
12,51,0.23529411764705882,Low
15,32,0.46875,Moderate
4,6,0.6666666666666666,High
0,11,0.0,Low
3,15,0.2,Low
10,12,0.8333333333333334,Very High
18,66,0.2727272727272727,Moderate
0,1,0.0,Low
84,117,0.717948717948718,High
21,65,0.3230769230769231,Moderate
9,20,0.45,Moderate
15,28,0.5357142857142857,High
8,11,0.7272727272727273,High
7,7,1.0,Very High
2,2,1.0,Very High
47,76,0.618421052631579,High
1,14,0.07142857142857142,Low
21,27,0.7777777777777778,Very High
15,34,0.4411764705882353,Moderate
0,4,0.0,Low
7,11,0.6363636363636364,High
12,22,0.5454545454545454,High
8,10,0.8,Very High
4,6,0.6666666666666666,High
1,21,0.047619047619047616,Low
8,18,0.4444444444444444,Moderate
2,7,0.2857142857142857,Moderate
5,43,0.11627906976744186,Low
9,20,0.45,Moderate
5,7,0.7142857142857143,High
18,44,0.4090909090909091,Moderate
8,11,0.7272727272727273,High
1,6,0.16666666666666666,Low
8,19,0.42105263157894735,Moderate
71,86,0.8255813953488372,Very High
18,31,0.5806451612903226,High
0,11,0.0,Low
27,39,0.6923076923076923,High
25,29,0.8620689655172413,Very High
